event_id_no_cnty,event_date,event_type,sub_event_type,actor1,assoc_actor_1,actor2,assoc_actor_2,region,country,admin1,admin2,admin3,location,latitude,longitude,source,notes,fatalities
40565,20 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Labour Group (Ukraine),,,Europe,Ukraine,Dnipropetrovsk,Kryvyi Rih,,Kryvyi Rih,47.9093,33.3933,Independent Trade Union of Miners of Ukraine; Novoye Vremya Ukraine,"On 20 September 2020, coal miners protested in Kryvyi Rih in support of miners who went on strike and refused to rise to the surface after their shift. The protesters demand higher salaries and better work conditions. [size=no report]",0
40567,20 September 2020,Protests,Protest with intervention,Protesters (Ukraine),LGBT (Ukraine),Rioters (Ukraine),Traditions and Order; Christian Group (Ukraine),Europe,Ukraine,Zaporizhia,Zaporizhia,,Zaporizhia,47.8479,35.1602,061.ua; RFE/RL; Ukrayinska Pravda; Liveuamap,"On 20 September 2020, about 500 people held a march in Zaporizhia demanding equal rights for LGBT. The opponents of the march, including members of Traditions and Order and representatives of Christian organisations, gathered nearby, chanting slurs, throwing eggs and firecrackers at the protesters. Three people were arrested, including a man holding a gun and aiming at the marchers. [size=about 500]",0
40594,20 September 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Novooleksandrivka,48.6191,38.4281,JFO HQ press centre; Ministry of Defence of Ukraine,"On 20 September 2020, the NAF rebel forces fired small arms at the governmental positions near Novooleksandrivka, Luhansk.",0
40510,19 September 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Yasynuvata,,Vesele,48.0612,37.7121,DPR Armed Forces Press Service,"On 19 September 2020, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia in the area of Vesele, Donetsk.",0
40592,19 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Luhansk,Novoaidarsky,,Dubove,48.8774,38.9444,OSCE SMM-Ukraine,"On 19 September 2020, the OSCE SMM observed a total of 2 explosions involving unknown weapons near Dubove.",0
40540,19 September 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party,,,Europe,Ukraine,Odessa,Odessa Municipality,,Odessa,46.4639,30.7386,National Corps,"On 19 September 2020, people, including members of National Corps, protested in Odessa against the construction of residential houses instead of a tennis court. [size=no report]",0
40820,19 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Protesters (Belarus),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Charter-97; Svaboda.org,"On 19 September 2020, people, including citizens of Belarus, protested in Kiev-Shevchenkivskyi in support of anti-governmental demonstration in Belarus. [size=no report]",0
40538,19 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Right Sector,,,Europe,Ukraine,Kiev City,Kiev,,Kiev,50.4496,30.5224,Right Sector,"On 19 September 2020, members of Right Sector protested in Kiev demanding that the Central Election Commission excludes the Communist party, prohibited in Ukraine, and pro-Russian parties from running in local elections. [size=no report]",0
40541,19 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Odessa,Odessa Municipality,,Odessa,46.4639,30.7386,Tradition and Order,"On 19 September 2020, members of Traditions and Order protested in Odessa demanding the prohibition of events organised by LGBT-rights organisations. [size=no report]",0
40539,19 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Lviv,Lviv Municipality,,Lviv,49.8407,24.0305,Tradition and Order,"On 19 September 2020, members of Traditions and Order protested in Lviv demanding the protection of the ""Ukrainian family"" from abortions and ""LGBT propaganda"". [size=no report]",0
40559,19 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Labour Group (Ukraine),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Novoye Vremya Ukraine; Independent Trade Union of Miners of Ukraine,"On 19 September 2020, coal miners protested in Kiev-Pecherskyi in support of miners who went on strike and refused to rise to the surface after their shift. The protesters demand higher salaries and better work conditions. [size=no report]",0
40640,19 September 2020,Protests,Peaceful protest,Protesters (Russia),KPRF: Communist Party of the Russian Federation,,,Europe,Ukraine,Sevastopol,Sevastopol,,Sevastopol,44.6121,33.5244,Primechaniya,"On 19 September 2020, several dozen KPRF members protested in Sevastopol, Crimea, demanding the resignation of the acting governor. [size=several dozen]",0
40508,19 September 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Pavlopil,47.2656,37.7787,JFO HQ press centre; Ministry of Defence of Ukraine,"On 19 September 2020, the NAF rebel forces fired small arms at the governmental positions near Pavlopil, Donetsk.",0
40509,19 September 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Yasynuvata,,Pisky,48.0669,37.6664,Ministry of Defence of Ukraine; JFO HQ press centre,"On 19 September 2020, the NAF rebel forces fired small arms at the governmental positions near Pisky, Donetsk. One Ukrainian soldier was wounded.",0
40545,19 September 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Zaporizhia,Zaporizhia,,Zaporizhia,47.8479,35.1602,061.ua,"On 19 September 2020, thousands of people protested in Zaporizhia against air pollution. [size=thousands]",0
40542,18 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Novoazovsky,,Verkhnyoshyrokivske,47.2352,37.8638,OSCE SMM-Ukraine,"On 18 September 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Verkhnyoshyrokivske.",0
40543,18 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Telmanivsky,,Zaporozhets,47.3746,37.972,OSCE SMM-Ukraine,"On 18 September 2020, the OSCE SMM observed a total of 4 explosions involving unknown weapons near Zaporozhets.",0
40544,18 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Yasynuvata,,Novoselivka Druha,48.2092,37.7926,OSCE SMM-Ukraine,"On 18 September 2020, the OSCE SMM observed a total of 6 explosions involving unknown weapons near Novoselivka Druha.",0
40535,18 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Yasynuvata,,Mineralne,48.0996,37.8254,OSCE SMM-Ukraine,"On 18 September 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Mineralne.",0
40527,18 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Health Workers (Ukraine),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,UA:Pershiy,"On 18 September 2020, about 50 medics protested outside the Parliament in Kiev-Pecherskyi demanding better funding of the medical sector. [size=about 50]",0
40514,18 September 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Toretsk Municipality,,Zalizne,48.3718,37.8884,Ukraine General Newswire; Focus,"On 18 September 2020, a Ukrainian soldier was wounded in an explosion of an unknown explosive device near Zalizne, Donetsk.",0
40533,18 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,JFO HQ press centre; Ministry of Defence of Ukraine,"On 18 September 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Vodyane, Donetsk.",0
40534,18 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Novotoshkivske,48.7234,38.635,JFO HQ press centre; Ministry of Defence of Ukraine,"On 18 September 2020, the NAF rebel forces fired heavy machineguns at the governmental positions near Novotoshkivske, Luhansk.",0
40537,18 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Health Workers (Ukraine),,,Europe,Ukraine,Zhytomyr,Zhytomyr,,Zhytomyr,50.2649,28.6767,24 Channel,"On 18 September 2020, about 100 medics of a local mental hospital blocked a road in Zhytomyr demanding the payment of salaries. [size=about 100]",0
40536,18 September 2020,Violence against civilians,Attack,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),Government of Ukraine (2019-); Opposition Platform - For Life,Europe,Ukraine,Zhytomyr,Zhytomyr,,Zhytomyr,50.2649,28.6767,24 Channel,"On 18 September 2020, two people threw flour and doused with chemical disinfectant Zelyonka a local city council deputy from the Opposition Platform - For Life party in Zhytomyr.",0
40528,18 September 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,24 Channel,"On 18 September 2020, people protested in Kiev-Shevchenkivskyi complaining that many murder cases involving journalists have still not been resolved. [size=no report]",0
40558,17 September 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),,Europe,Ukraine,Donetsk,Novoazovsky,,Sakhanka,47.1272,37.8601,OSCE SMM-Ukraine,"On 17 September 2020, a civilian man was wounded in an explosion of an unidentified explosive device in Sakhanka, Donetsk.",0
40532,17 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,OSCE SMM-Ukraine,"On 17 September 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Vodyane.",0
40513,17 September 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),,Europe,Ukraine,Luhansk,Lutuhynsky,,Rozkishne,48.4863,39.2706,OSCE SMM-Ukraine,"On 17 September 2020, a civilian man died in an explosion of an unknown explosive device in Rozkishne, Luhansk.",1
40531,17 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,,,Europe,Ukraine,Donetsk,Yasynuvata,,Novoselivka Druha,48.2092,37.7926,OSCE SMM-Ukraine,"On 17 September 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Novoselivka Druha.",0
40557,17 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Labour Group (Ukraine),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Novoye Vremya Ukraine; Independent Trade Union of Miners of Ukraine,"On 17 September 2020, coal miners protested in Kiev-Pecherskyi in support of miners who went on strike and refused to rise to the surface after their shift. The protesters demand higher salaries and better work conditions. [size=no report]",0
40502,17 September 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Bakhmut,,Novohryhorivka,47.4999,37.8271,JFO HQ press centre; Ministry of Defence of Ukraine,"On 17 September 2020, the NAF rebel forces fired small arms at the governmental positions near Novohryhorivka, Donetsk.",0
40529,16 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Slovyanoserbsk,,Vesela Hora,48.7072,39.2616,OSCE SMM-Ukraine,"On 16 September 2020, the OSCE SMM observed a total of 1 explosions involving unknown weapons near Vesela Hora.",0
40530,16 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Donetsk,Yasynuvata,,Yasynuvata,48.1298,37.8594,OSCE SMM-Ukraine,"On 16 September 2020, the OSCE SMM observed a total of 3 explosions involving unknown weapons near Yasynuvata.",0
40492,16 September 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Yasynuvata,,Novoselivka Druha,48.2092,37.7926,OSCE SMM-Ukraine,"On 16 September 2020, the OSCE SMM observed a total of 2 shots involving small arms near Novoselivka Druha.",0
40495,16 September 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Yasynuvata,,Kamyanka,48.174,37.7863,OSCE SMM-Ukraine,"On 16 September 2020, the OSCE SMM observed a total of 9 shots involving small arms near Kamyanka.",0
40516,16 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Stop Corruption,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Stop Corruption,"On 16 September 2020, members of Stop Corruption protested in Kiev-Pecherskyi against political pressure on urban developers. [size=no report]",0
40517,16 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Crimean Tatar Ethnic Group (Ukraine),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Crimean Human Rights Group,"On 16 September 2020, about 50 human rights activists and Crimean Tatars protested in Kiev-Shevchenkivskyi against the fabrication of criminal cases against Crimean Tatars in Crimea and demanding the release of political prisoners. [size=about 50]",0
40491,16 September 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,Ministry of Defence of Ukraine; JFO HQ press centre,"On 16 September 2020, the NAF rebel forces fired small arms at the governmental positions near Vodyane, Donetsk.",0
40515,16 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Labour Group (Ukraine),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,UA:Pershiy; 24 Channel,"On 16 September 2020, hundreds of entrepreneurs protested outside the Parliament in Kiev-Pecherskyi against the obligatory use of cash registers. [size=hundreds]",0
40556,16 September 2020,Violence against civilians,Attack,Unidentified Armed Group (Ukraine),,Civilians (Ukraine),Independent Politicians (Ukraine),Europe,Ukraine,Zakarpattia,Tiachiv,,Uhlya,48.1513,23.6257,Gal-Info,"On 16 September 2020, unidentified attackers broke into the house of a candidate for the post of the head of the united territorial community in Uhlya, Zakarpattia from the local party Andriy Baloha's Team, demanded that he withdraw from the 25 October local election and severely beat him after he refused.",0
40526,16 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Popasniansky,,Katerynivka,48.6691,38.4849,Ministry of Defence of Ukraine; JFO HQ press centre,"On 16 September 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Katerynivka, Luhansk.",0
40489,15 September 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Marynsky,,Oleksandrivka,47.9225,37.571,DPR Armed Forces Press Service,"On 15 September 2020, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia in the area of Oleksandrivka, Donetsk.",0
40490,15 September 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Donbass People's Militia,Europe,Ukraine,Donetsk,Marynsky,,Syhnalne,47.8456,37.6438,DPR Armed Forces Press Service,"On 15 September 2020, the Ukrainian Forces fired small arms at the positions of the Donbass People's Militia in the area of Syhnalne, Donetsk.",0
40723,15 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Dnipropetrovsk,Kryvyi Rih,,Kryvyi Rih,47.9093,33.3933,Tradition and Order,"On 15 September 2020, members of Traditions and Order protested in Kryvyi Rih, Dnipropetrovsk, demanding the prohibition of ""LGBT propaganda"". [size=no report]",0
40519,15 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Sumy,Sumy,,Sumy,50.9216,34.8003,Tradition and Order,"On 15 September 2020, members of Traditions and Order protested in Sumy demanding the prohibition of events organised by LGBT-rights organisations. [size=no report]",0
40507,15 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Stop Corruption,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Stop Corruption,"On 15 September 2020, members of Stop Corruption protested against corruption outside the main building of the Ukrainian Railways company in Kiev-Pecherskyi. [size=no report]",0
40504,15 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Cherkasy,Cherkasy,,Cherkasy,49.4285,32.0621,Tradition and Order,"On 15 September 2020, members of Traditions and Order protested in Cherkasy against ""liberal propaganda"" and demanding the prohibition of events organised by LGBT-rights organisations. [size=no report]",0
40511,15 September 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Volnovasky,,Vodyane,47.1478,37.7881,Ukraine General Newswire; Sprotyv,"On 15 September 2020, a Ukrainian soldier was wounded in an explosion of an unidentified explosive device near Vodyane, Donetsk.",0
40512,15 September 2020,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ukraine),,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Toretsk Municipality,,Shumy,48.3802,37.9339,Ukraine General Newswire; Sprotyv,"On 15 September 2020, two Ukrainian soldiers were wounded in an explosion after stepping on a tripwire near Shumy, Donetsk.",0
40525,15 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Luhansk,Novoaidarsky,,Prychepylivka,48.7574,38.6912,JFO HQ press centre; Ministry of Defence of Ukraine,"On 15 September 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Prychepylivka, Luhansk.",0
40505,15 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Labour Group (Ukraine),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,24 Channel,"On 15 September 2020, entrepreneurs protested in Kiev-Pecherskyi against the obligatory use of cash registers. [size=no report]",0
40506,15 September 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Center for Civil Liberties,"On 15 September 2020, human rights activists protested outside the Parliament in Kiev-Pecherskyi demanding the adoption of the law on war crimes. [size=no report]",0
40494,14 September 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party; Former Military Forces of Ukraine (2019-),,,Europe,Ukraine,Ivano-Frankivsk,Ivano-Frankivsk Municipality,,Ivano-Frankivsk,48.9215,24.7097,National Corps,"On 14 September 2020, about 100 people, including veterans and members of National Corps, protested in Ivano-Frankivsk demanding that the Security Service of Ukraine investigate pro-Russian politicians. [size=about 100]",0
40496,14 September 2020,Riots,Mob violence,Rioters (Ukraine),,Civilians (Ukraine),,Europe,Ukraine,Kiev City,Kiev,,Kiev,50.4496,30.5224,Novoye Vremya Ukraine,"On 14 September 2020, several dozen people attacked, knocked to the ground and sprayed gas at a comedian and TV presenter in Kiev for his jokes about the protection of traditional family values. The attackers introduced themselves as members of Traditions and Order, however the organisation denied the involvement. [size=several dozen]",0
40484,14 September 2020,Battles,Armed clash,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,,Europe,Ukraine,Donetsk,Yasynuvata,,Kashtanove,48.1206,37.8312,OSCE SMM-Ukraine,"On 14 September 2020, the OSCE SMM observed a total of 4 shots involving small arms near Kashtanove.",0
40501,14 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Right Sector,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Right Sector,"On 14 September 2020, members of Right Sector protested outside the Security Service of Ukraine in Kiev-Shevchenkivskyi demanding investigation into pro-Russian politicians and the Orthodox Church of the Moscow Patriarchate. [size=no report]",0
40493,14 September 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Zakarpattia,Chop Municipality,,Chop,48.432,22.2056,Segodnya,"On 14 September 2020, people protested in Chop, Zakarpattia, against coronavirus-related restrictions in the city. [size=no report]",0
40499,14 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Stop Corruption,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,Stop Corruption,"On 14 September 2020, members of Stop Corruption protested against corruption outside the main building of the Ukrainian Railways company in Kiev-Pecherskyi. [size=no report]",0
40497,14 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Kiev City,Kiev,,Kiev,50.4496,30.5224,Tradition and Order,"On 14 September 2020, members of Traditions and Order protested in Kiev against ""liberal propaganda"" and demanding the prohibition of events organised by LGBT-rights organisations. [size=no report]",0
40503,14 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Mykolaiv,Mykolaiv,,Mykolaiv,46.9672,32.0183,Tradition and Order,"On 14 September 2020, members of Traditions and Order protested in Mykolaiv against ""LGBT propaganda"". [size=no report]",0
40482,14 September 2020,Battles,Armed clash,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Marynsky,,Marinka,47.9425,37.505,Ministry of Defence of Ukraine; JFO HQ press centre,"On 14 September 2020, the NAF rebel forces fired grenade launchers and small arms at the governmental positions near Marinka, Donetsk.",0
40555,14 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Women (Ukraine); Labour Group (Ukraine),,,Europe,Ukraine,Odessa,Odessa Municipality,,Odessa,46.4639,30.7386,Dumskaya,"On 14 September 2020, about 20 female sex workers protested in Odessa holding placards ""It is my job"", ""I am against violence"", ""No to stigmatisation"". [size=about 20]",0
40498,14 September 2020,Protests,Peaceful protest,Protesters (Ukraine),National Corps Party; Democratic Axe Party; European Solidarity; Solidarna Molod,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Pecherskyi,50.427,30.5454,24 Channel; National Corps; Sputnik News Service,"On 14 September 2020, people, including members of National Corps, Democratic Axe, European Solidarity and Solidarna Molod, protested outside the Parliament in Kiev-Pecherskyi demanding the creation of an interim investigative commission to probe the Russian citizens from Wagner Group arrested in Minsk ahead of the presidential election. The protesters also condemned falsifications in the murder case of journalist Pavel Sheremet and ""fake ceasefire agreements"" in Donbas. [size=no report]",0
40524,14 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Avdiivka Municipality,,Avdiivka,48.1394,37.7497,Ministry of Defence of Ukraine; JFO HQ press centre,"On 14 September 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Avdiivka, Donetsk.",0
40500,14 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Protestant Christian Group (Ukraine),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,24 Channel,"On 14 September 2020, members of a protestant church protested outside the city administration in Kiev-Shevchenkivskyi against the possible termination of a land lease agreement between the city and the church. [size=no report]",0
40523,13 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,NAF: United Armed Forces of Novorossiya,Luhansk People's Militia,Europe,Ukraine,Luhansk,Popasniansky,,Zholobok,48.7146,38.6996,LPR People's Militia Press Service,"On 13 September 2020, the Ukrainian Forces fired grenade launchers at the positions of the Luhansk People's Militia in the area of Zholobok, Luhansk.",0
40486,13 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order; Freikorps,,,Europe,Ukraine,Kharkiv,Kharkiv,,Kharkiv,49.9808,36.2527,Tradition and Order,"On 13 September 2020, members of Traditions and Order and Freikorps protested in Kharkiv against ""liberal propaganda"" and demanding the prohibition of events organised by LGBT-rights organisations. [size=no report]",0
40522,13 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Ukraine (2019-),,,,Europe,Ukraine,Luhansk,Popasniansky,,Zholobok,48.7146,38.6996,OSCE SMM-Ukraine,"On 13 September 2020, the OSCE SMM observed a total of 7 explosions involving unknown weapons near Zholobok.",0
40485,13 September 2020,Protests,Peaceful protest,Protesters (Ukraine),LGBT (Ukraine),,,Europe,Ukraine,Kharkiv,Kharkiv,,Kharkiv,49.9808,36.2527,UA:Pershiy,"On 13 September 2020, at least 20 LGBT activists organised a car procession in Kharkiv demanding equal rights. [size=at least 20]",0
40488,13 September 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Novoye Vremya Ukraine; UA:Pershiy,"On 13 September 2020, about 50-70 people gathered in Kiev-Shevchenkivskyi in support for anti-government protests in Belarus. [size=about 50-70]",0
40520,13 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Avdiivka Municipality,,Avdiivka,48.1394,37.7497,Ministry of Defence of Ukraine; JFO HQ press centre,"On 13 September 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Avdiivka, Donetsk.",0
40521,13 September 2020,Explosions/Remote violence,Shelling/artillery/missile attack,NAF: United Armed Forces of Novorossiya,,Military Forces of Ukraine (2019-),,Europe,Ukraine,Donetsk,Yasynuvata,,Pisky,48.0669,37.6664,Ministry of Defence of Ukraine; JFO HQ press centre,"On 13 September 2020, the NAF rebel forces fired grenade launchers at the governmental positions near Pisky, Donetsk.",0
40487,13 September 2020,Riots,Mob violence,Rioters (Ukraine),,Civilians (Ukraine),LGBT (Ukraine),Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,24 Channel,"On 13 September 2020, a group of about 10-15 individuals beat two, as they believed, LGBT people in Kiev-Shevchenkivskyi. [size=about 10-15]",0
40722,12 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Kharkiv,Kharkiv,,Kharkiv,49.9808,36.2527,Tradition and Order,"On 12 September 2020, members of Traditions and Order protested in Kharkiv demanding the prohibition of ""LGBT propaganda"". [size=no report]",0
40479,12 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Traditions and Order,,,Europe,Ukraine,Zhytomyr,Zhytomyr,,Zhytomyr,50.2649,28.6767,Tradition and Order,"On 12 September 2020, members of Traditions and Order protested in Zhytomyr in support of traditional family values and against ""liberal propaganda"". [size=no report]",0
40554,12 September 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Odessa,Odessa Municipality,,Odessa,46.4639,30.7386,Taymer,"On 12 September 2020, people protested in Odessa during the visit of President Zelenskyi to the city. They held placards ""Not my president"". [size=no report]",0
40480,12 September 2020,Protests,Peaceful protest,Protesters (Ukraine),Women (Ukraine),,,Europe,Ukraine,Kiev City,Kiev,,Kiev-Shevchenkivskyi,50.4646,30.4655,Ukrinform; Novoye Vremya Ukraine,"On 12 September 2020, about 100 people, mostly women, protested in Kiev-Shevchenkivskyi in solidarity with female protesters in Belarus. [size=about 100]",0
40641,12 September 2020,Protests,Peaceful protest,Protesters (Ukraine),,,,Europe,Ukraine,Kharkiv,Kharkiv,,Kharkiv,49.9808,36.2527,UA:Kharkiv,"On 12 September 2020, about 40 people protested in Kharkiv against the Kharkiv Coke Plant. The protesters held a banner ""People are not rats! Stop poisoning us"". [size=about 40]",0
